ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42101,Philadelphia,42101039002,"Census Tract 390.02, Philadelphia County, Pennsylvania",0.41991295214,4745,1400,1741,428,1548,431,1665,751,384,247,552,230,340,192,185,225,210,121,1651,612,924,457,296,243,270,170,4410,1322,23,37,0,11,10,23,247,196,33,34,35.1,12.0,15.3,9.9,35.7,11.0,12.3,6.5,3.9,4.3,4.4,3.0,34.8,7.8,19.5,6.9,19.1,14.8,6.3,3.6,92.9,5.0,1.3,2.1,0.0,1.6,0.6,1.5,16.0,12.9,0.7,0.7,0.8406,0.9588,0.8403,0.7578,0.4377,3.8352,0.868,0.0129,0.9824,0.8164,0.9566,0.92,3.6883,0.9639,0.961,0.961,0.961,0.3614,0.0,0.4531,0.7731,0.6243,2.2119,0.4826,10.6964,0.8966,0,1,0,0,0,1,0,1,0,1,1,3,1,1,0,0,0,0,0,0,5,3889,151,1965,2294,688,2086,1128,17,53,13,23,0,11,0,11,0,11,3.2,1.0,48.3,14.8,44.0,14.3,0.4,1.1,0.3,0.5,0.0,0.6,0.0,0.6,0.0,0.6
42,Pennsylvania,PA,42101,Philadelphia,42101039100,"Census Tract 391, Philadelphia County, Pennsylvania",0.432356633498,3580,561,1121,145,1070,151,2428,613,310,151,364,115,367,173,180,103,215,80,1383,283,952,284,369,111,0,44,3487,591,0,15,0,11,49,54,644,116,0,11,67.8,13.4,21.9,9.8,34.0,9.6,18.5,8.1,5.0,2.8,6.0,2.4,38.6,5.1,26.6,7.0,34.5,9.2,0.0,1.3,97.4,6.3,0.0,1.3,0.0,2.4,4.6,5.0,60.2,11.4,0.0,0.3,0.9886,0.9924,0.8069,0.9023,0.5702,4.2604,0.9356,0.0293,0.9944,0.9647,0.9982,0.0,2.9866,0.7905,0.9833,0.9833,0.9833,0.0,0.0,0.922,0.9929,0.0,1.9149,0.3464,10.1452,0.8516,1,1,0,1,0,3,0,1,1,1,0,3,1,1,0,0,1,1,0,2,9,2956,1617,712,3327,572,88,124,25,39,0,11,0,11,47,72,0,11,45.2,7.1,92.9,4.6,2.5,3.5,0.7,1.1,0.0,0.8,0.0,0.8,1.3,2.0,0.0,0.8
42,Pennsylvania,PA,42101,Philadelphia,42101980001,"Census Tract 9800.01, Philadelphia County, Pennsylvania",0.975343459158,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,691,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980002,"Census Tract 9800.02, Philadelphia County, Pennsylvania",2.285514186614,50,80,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,50,80,0,11,0,15,0,44,35,46,0,15,0,11,0,15,0,11,50,80,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,38.6,100.0,0.0,-999.0,-999.0,0.0,-999.0,0.0,88.0,70.0,144.9,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,100.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,1.0,-999.0,0.0,0.0,-999.0,-999.0,0.9036,0.9036,0.9036,0.0,-999.0,0.0,-999.0,0.9962,-999.0,-999.0,-999.0,-999.0,0,-999,0,-999,-999,-999,0,1,-999,0,0,-999,1,1,0,-999,0,-999,1,-999,-999,1749,0,15,24,39,7,8,0,11,0,11,0,11,4,9,0,11,0.0,-999.0,48.0,12.7,14.0,33.6,0.0,38.6,0.0,38.6,0.0,38.6,8.0,8.9,0.0,38.6
42,Pennsylvania,PA,42101,Philadelphia,42101980003,"Census Tract 9800.03, Philadelphia County, Pennsylvania",0.17541193013,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4077,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980100,"Census Tract 9801, Philadelphia County, Pennsylvania",2.062992020954,45,34,16,11,16,11,0,11,0,11,0,22,0,11,0,11,7,11,22,22,0,11,0,15,0,44,12,29,0,15,0,11,0,15,4,6,0,11,0.0,24.4,0.0,56.9,0.0,137.5,0.0,56.9,0.0,40.7,15.6,29.8,48.9,32.0,0.0,40.7,0.0,93.8,0.0,129.4,26.7,61.2,0.0,93.8,0.0,68.2,0.0,93.8,25.0,46.3,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3417,0.9994,0.0,0.0,0.0,1.3411,0.0546,0.7037,0.7037,0.7037,0.0,0.0,0.0,0.874,0.0,0.874,0.0662,2.9188,0.0071,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,276,0,48,0,11,0,11,0,11,2,4,0,11,10,15,0,11,0.0,106.7,0.0,40.7,0.0,40.7,0.0,40.7,4.4,9.5,0.0,40.7,22.2,43.8,0.0,40.7
42,Pennsylvania,PA,42101,Philadelphia,42101980200,"Census Tract 9802, Philadelphia County, Pennsylvania",1.898324923382,396,141,10,6,10,6,28,22,0,11,0,22,75,66,0,11,320,140,22,26,14,23,0,15,0,44,99,55,0,15,0,11,0,15,0,11,361,139,39.4,24.6,0.0,44.8,0.0,220.0,20.1,13.6,0.0,28.9,80.8,11.3,5.6,6.3,17.9,26.3,0.0,150.0,0.0,11.2,25.0,10.7,0.0,150.0,0.0,86.3,0.0,150.0,0.0,86.3,91.2,13.3,0.8801,0.0,0.0,0.9196,0.0,1.7997,0.2879,0.9997,0.0232,0.7465,0.0,0.0,1.7694,0.1548,0.6838,0.6838,0.6838,0.0,0.0,0.0,0.0,0.993,0.993,0.083,5.2459,0.1449,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,258,0,36,66,37,32,35,1,2,0,11,0,11,0,11,0,11,0.0,102.9,16.7,10.1,8.1,8.6,0.3,0.6,0.0,6.7,0.0,6.7,0.0,6.7,0.0,6.7
42,Pennsylvania,PA,42101,Philadelphia,42101980300,"Census Tract 9803, Philadelphia County, Pennsylvania",2.932843533366,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13716,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980400,"Census Tract 9804, Philadelphia County, Pennsylvania",1.14082716246,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15820,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980500,"Census Tract 9805, Philadelphia County, Pennsylvania",0.160652408976,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,157,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980600,"Census Tract 9806, Philadelphia County, Pennsylvania",0.496821381724,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8971,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980701,"Census Tract 9807.01, Philadelphia County, Pennsylvania",1.371520404746,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2205,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980702,"Census Tract 9807.02, Philadelphia County, Pennsylvania",0.866846866648,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6324,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980800,"Census Tract 9808, Philadelphia County, Pennsylvania",0.812333125268,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,174,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980901,"Census Tract 9809.01, Philadelphia County, Pennsylvania",4.322598763368,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11431,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980902,"Census Tract 9809.02, Philadelphia County, Pennsylvania",0.051177047896,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,70,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980903,"Census Tract 9809.03, Philadelphia County, Pennsylvania",0.066082901708,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,90,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980904,"Census Tract 9809.04, Philadelphia County, Pennsylvania",0.606506010088,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,837,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980905,"Census Tract 9809.05, Philadelphia County, Pennsylvania",0.341507219,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,358,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101980906,"Census Tract 9809.06, Philadelphia County, Pennsylvania",1.13722096978,0,11,0,11,0,11,0,11,0,11,0,22,0,11,0,11,0,11,0,11,0,11,0,15,0,44,0,29,0,15,0,11,0,15,0,11,0,11,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2092,0,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Pennsylvania,PA,42101,Philadelphia,42101989100,"Census Tract 9891, Philadelphia County, Pennsylvania",1.075495615244,1631,341,0,11,0,11,42,34,10,25,0,22,409,107,10,25,33,24,0,11,10,25,0,15,60,59,1407,269,0,15,0,11,0,15,0,11,1631,341,79.2,53.2,47.6,52.4,0.0,-999.0,33.1,5.4,18.9,50.3,2.0,1.4,0.0,0.7,18.9,50.3,0.0,-999.0,3.7,3.5,86.3,24.4,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,100.0,0.0,0.9977,1.0,0.0,0.9856,0.9762,3.9595,0.8871,0.0067,0.0,0.7905,0.0,0.8628,1.66,0.1257,0.9399,0.9399,0.9399,0.0,-999.0,0.0,-999.0,0.9962,-999.0,-999.0,-999.0,-999.0,1,1,0,1,1,4,0,0,0,0,0,0,1,1,0,-999,0,-999,1,-999,-999,9941,0,15,1126,253,243,81,32,37,0,11,0,11,6,10,0,11,0.0,-999.0,69.0,4.9,14.9,4.6,2.0,2.1,0.0,1.7,0.0,1.7,0.4,0.6,0.0,1.7
